"time","siteID","gcc_90","gcc_sd","daylength","precipitation","radiation","snow_water_equiv","max_temp","min_temp","vapor_pressure"
2017-10-02,"UKFS",NA,NA,41400.02,0,328.25,0,28.91,16.53,1879.35
2017-10-03,"UKFS",NA,NA,41244.77,0,258.96,0,27.01,18.04,2068.71
2017-10-04,"UKFS",NA,NA,41089.85,4.02,117.65,0,20.28,15.45,1754.89
2017-10-05,"UKFS",NA,NA,40935.3,4.1,183.7,0,23.98,15.94,1810.68
2017-10-06,"UKFS",NA,NA,40781.14,12.61,164.96,0,24.93,17.77,2032.9
2017-10-07,"UKFS",NA,NA,40627.4,0,322.86,0,24.29,13.09,1505.75
2017-10-08,"UKFS",NA,NA,40474.11,0,382.54,0,25.61,10.14,1238.63
2017-10-09,"UKFS",NA,NA,40321.31,2.3,256.27,0,21.56,9.64,1197.86
2017-10-10,"UKFS",NA,NA,40169.02,6.42,157.96,0,12.58,6.61,974.66
2017-10-11,"UKFS",NA,NA,40017.27,0,346.3,0,18.47,6.58,973.11
2017-10-12,"UKFS",NA,NA,39866.11,0,380.2,0,23.06,7.57,1041.31
2017-10-13,"UKFS",NA,NA,39715.55,5.69,277.81,0,28.04,11.81,1384.77
2017-10-14,"UKFS",NA,NA,39565.64,32.83,246.71,0,24.03,11.93,1395.17
2017-10-15,"UKFS",NA,NA,39416.41,0,315.01,0,16.55,6.05,937.74
2017-10-16,"UKFS",NA,NA,39267.89,0,389.4,0,21.11,3.3,773.69
2017-10-17,"UKFS",NA,NA,39120.12,0,373.43,0,22.57,5.75,918.35
2017-10-18,"UKFS",NA,NA,38973.14,0,346.25,0,24.12,9.24,1166.02
2017-10-19,"UKFS",NA,NA,38826.99,0,354.44,0,25.65,9.17,1160.95
2017-10-20,"UKFS",NA,NA,38681.69,0,306.05,0,23.75,11.33,1340.66
2017-10-21,"UKFS",NA,NA,38537.3,62.36,221.74,0,22.63,10.77,1291.83
2017-10-22,"UKFS",NA,NA,38393.85,0,297.61,0,18.99,7.26,1019.73
2017-10-23,"UKFS",NA,NA,38251.38,0,303.27,0,18.2,6.02,936.08
2017-10-24,"UKFS",NA,NA,38109.93,0,253.09,0,14.42,5.16,881.65
2017-10-25,"UKFS",NA,NA,37969.55,0,357.77,0,21.55,2.72,742.88
2017-10-26,"UKFS",NA,NA,37830.28,0,321.12,0,18.86,4.09,818.22
2017-10-27,"UKFS",NA,NA,37692.15,0,189.4,0,7.03,0.18,618.82
2017-10-28,"UKFS",NA,NA,37555.23,0,321.23,0,10.95,-3.37,476.16
2017-10-29,"UKFS",NA,NA,37419.54,0,355.39,0,17.24,-2.93,492.03
2017-10-30,"UKFS",NA,NA,37285.14,0,246.81,0,9.33,-0.43,591.83
2017-10-31,"UKFS",NA,NA,37152.07,0,213.46,0,4.4,-3.64,466.69
2017-11-01,"UKFS",NA,NA,37020.39,0,288,0,10.97,-1.58,544.18
2017-11-02,"UKFS",NA,NA,36890.13,0,220.24,0,11.61,2.79,746.35
2017-11-03,"UKFS",NA,NA,36761.36,0,207.65,0,9.62,1.33,672.26
2017-11-04,"UKFS",NA,NA,36634.11,0,188.45,0,10.93,3.39,778.74
2017-11-05,"UKFS",NA,NA,36508.44,0,189.17,0,10.65,3.01,758.15
2017-11-06,"UKFS",NA,NA,36384.39,0,200.47,0,6.82,-1.22,558.61
2017-11-07,"UKFS",NA,NA,36262.03,0,226.26,0,7.95,-1.37,552.35
2017-11-08,"UKFS",NA,NA,36141.4,0,290.44,0,10.11,-3.93,456.55
2017-11-09,"UKFS",NA,NA,36022.55,0,244.44,0,7.59,-3.16,483.95
2017-11-10,"UKFS",NA,NA,35905.55,0,238.89,0,5.63,-4.78,428.26
2017-11-11,"UKFS",NA,NA,35790.43,2.75,158.67,0,8.71,-0.27,598.84
2017-11-12,"UKFS",NA,NA,35677.25,0,146.33,0,8.77,2.97,755.76
2017-11-13,"UKFS",NA,NA,35566.08,0,201.9,0,10.91,2.46,728.99
2017-11-14,"UKFS",NA,NA,35456.95,0.51,144.15,0,13.13,7.28,1020.91
2017-11-15,"UKFS",NA,NA,35349.94,0,222.68,0,13.9,4.23,826.25
2017-11-16,"UKFS",NA,NA,35245.08,0,293.28,0,14.48,-1.7,539.27
2017-11-17,"UKFS",NA,NA,35142.43,0,281.2,0,19.51,3.77,800.01
2017-11-18,"UKFS",NA,NA,35042.06,0,227.45,0,12.79,2.74,743.73
2017-11-19,"UKFS",NA,NA,34944.01,0,287.88,0,13.02,-3.14,484.65
2017-11-20,"UKFS",NA,NA,34848.33,0,261.52,0,15.49,2,705.61
2017-11-21,"UKFS",NA,NA,34755.08,0,217.67,0,9.18,-0.46,590.61
2017-11-22,"UKFS",NA,NA,34664.32,0,288.9,0,8.72,-8.32,326.21
2017-11-23,"UKFS",NA,NA,34576.09,0,295.3,0,18.98,-3.33,477.74
2017-11-24,"UKFS",NA,NA,34490.45,0,281.3,0,22.25,2.45,728.35
2017-11-25,"UKFS",NA,NA,34407.45,0,265.45,0,16.94,0.97,655.34
2017-11-26,"UKFS",NA,NA,34327.13,0,271.96,0,18.57,0.55,635.43
2017-11-27,"UKFS",NA,NA,34249.56,0,253.34,0,19.02,3.48,783.47
2017-11-28,"UKFS",NA,NA,34174.77,0,146.75,0,14.7,7.8,1057.43
2017-11-29,"UKFS",NA,NA,34102.81,0,157.52,0,13.38,5.96,932.34
2017-11-30,"UKFS",NA,NA,34033.74,0,233.24,0,13.72,0.96,654.9
2017-12-01,"UKFS",NA,NA,33967.59,0,266.44,0,15.3,-2.43,510.79
2017-12-02,"UKFS",NA,NA,33904.42,0,265.03,0,17.42,-1.11,563.33
2017-12-03,"UKFS",NA,NA,33844.25,0,262.69,0,19.74,0.52,634.18
2017-12-04,"UKFS",NA,NA,33787.14,0,259.43,0,18.4,-0.53,587.38
2017-12-05,"UKFS",NA,NA,33733.12,0,205.85,0,8.12,-3.54,470.44
2017-12-06,"UKFS",NA,NA,33682.23,0,203.51,0,6.51,-5.03,420.24
2017-12-07,"UKFS",NA,NA,33634.5,0,175.27,0,-0.11,-9.44,298.86
2017-12-08,"UKFS",NA,NA,33589.98,0,239.39,0,5.28,-9.94,287.19
2017-12-09,"UKFS",NA,NA,33548.68,0,216.91,0,7.58,-5.51,405.2
2017-12-10,"UKFS",NA,NA,33510.64,0,247.09,0,13.52,-4.15,449.08
2017-12-11,"UKFS",NA,NA,33475.9,0,225.54,0,11.75,-3.07,487.03
2017-12-12,"UKFS",NA,NA,33444.46,0,217.51,0,7.06,-6.85,365.74
2017-12-13,"UKFS",NA,NA,33416.36,0,235.93,0,13.49,-3.51,471.35
2017-12-14,"UKFS",NA,NA,33391.62,0,125.78,0,6.49,-0.74,578.42
2017-12-15,"UKFS",NA,NA,33370.25,0,184.81,0,9.91,-1.64,541.79
2017-12-16,"UKFS",NA,NA,33352.27,5.88,158.42,0,13.95,-0.29,598.08
2017-12-17,"UKFS",NA,NA,33337.7,0,121.3,0,9.4,2.44,727.87
2017-12-18,"UKFS",NA,NA,33326.54,0,177.05,0,11.51,0.65,640.35
2017-12-19,"UKFS",NA,NA,33318.8,0,137.42,0,8.54,0.72,643.33
2017-12-20,"UKFS",NA,NA,33314.5,0,129.21,0,7.49,0.31,624.43
2017-12-21,"UKFS",NA,NA,33313.62,0,167.8,0,9.16,-0.58,585.28
2017-12-22,"UKFS",NA,NA,33316.18,0,86.12,0,-0.23,-4.6,434.19
2017-12-23,"UKFS",NA,NA,33322.17,1.14,123.99,1.14,-2.19,-7.71,342.05
2017-12-24,"UKFS",NA,NA,33331.59,0,111.69,1.14,-3.68,-8.41,324.01
2017-12-25,"UKFS",NA,NA,33344.43,0,125.11,1.14,-4.59,-9.77,291.08
2017-12-26,"UKFS",NA,NA,33360.68,0,135.54,1.14,-10.06,-15.46,183.59
2017-12-27,"UKFS",NA,NA,33380.32,0,250.22,1.14,-7.22,-18.9,137.26
2017-12-28,"UKFS",NA,NA,33403.35,0,253.93,1.14,-1.76,-14.05,206.3
2017-12-29,"UKFS",NA,NA,33429.75,0,208,1.14,-2.02,-11.1,261.98
2017-12-30,"UKFS",NA,NA,33459.49,0,135.63,1.14,-9.57,-14.87,192.85
2017-12-31,"UKFS",NA,NA,33492.55,0,173.66,1.14,-12.7,-19.44,131.1
2018-01-01,"UKFS",NA,NA,33529.09,0,248.2,11.02,-11.13,-23.2,94.29
2018-01-02,"UKFS",NA,NA,33568.74,0,286.46,11.02,-4.63,-20.74,117.09
2018-01-03,"UKFS",NA,NA,33611.64,0,261.83,11.02,-3.63,-16.87,163.21
2018-01-04,"UKFS",NA,NA,33657.76,0,260.9,11.02,-3.1,-16.16,173.23
2018-01-05,"UKFS",NA,NA,33707.06,0,256.26,11.02,-0.98,-13.62,213.72
2018-01-06,"UKFS",NA,NA,33759.5,0,273.55,11.02,2.06,-12.21,239.57
2018-01-07,"UKFS",NA,NA,33815.06,0.76,209.34,10.77,4.04,-5.4,408.74
2018-01-08,"UKFS",NA,NA,33873.69,0,267.81,10.25,9.1,-4.76,429.15
2018-01-09,"UKFS",NA,NA,33935.36,0,240.08,9.13,8.11,-3.35,477.16
2018-01-10,"UKFS",NA,NA,34000.01,7.45,164.16,6.51,10.38,0.24,621.48
2018-01-11,"UKFS",NA,NA,34067.61,4.99,172.09,11.5,1.81,-8.46,322.73
2018-01-12,"UKFS",NA,NA,34138.12,0,199.97,11.5,-7.09,-15.45,183.65
2018-01-13,"UKFS",NA,NA,34211.48,3.48,149.56,14.98,-4.89,-13.17,221.6
2018-01-14,"UKFS",NA,NA,34287.66,3.19,162.6,18.17,-1.12,-10.29,279.41
2018-01-15,"UKFS",NA,NA,34366.6,0,219.86,18.17,-6.23,-15.37,184.88
2018-01-16,"UKFS",NA,NA,34448.25,0,229.64,18.17,-10.59,-20.12,123.64
2018-01-17,"UKFS",NA,NA,34532.57,0,319.79,18.17,-2.73,-19.84,126.57
2018-01-18,"UKFS",NA,NA,34619.5,0,324.56,18.17,4.92,-13.16,221.9
2018-01-19,"UKFS",NA,NA,34708.99,0,302.95,18.07,9.49,-5.76,397.66
2018-01-20,"UKFS",NA,NA,34800.99,0,251.46,15,12.54,1.31,671.63
2018-01-21,"UKFS",NA,NA,34895.45,5.53,201.42,11.45,14.93,2.45,728.29
2018-01-22,"UKFS",NA,NA,34992.31,1.49,128.88,9.17,4.35,-0.56,586.13
2018-01-23,"UKFS",NA,NA,35091.52,0,174.32,8.23,2.95,-3.76,462.59
2018-01-24,"UKFS",NA,NA,35193.03,0,325.72,7.93,11.75,-5.29,412.04
2018-01-25,"UKFS",NA,NA,35296.78,0,337.35,6.3,17.41,-2.13,522.19
2018-01-26,"UKFS",NA,NA,35402.71,0,281.12,3.05,14.42,1.76,693.37
2018-01-27,"UKFS",NA,NA,35510.78,0,317.78,2.01,11.78,-3.54,470.39
2018-01-28,"UKFS",NA,NA,35620.93,0,260.32,2.01,3.05,-7.36,351.57
2018-01-29,"UKFS",NA,NA,35733.1,0,290.47,2.01,1.05,-10.96,264.98
2018-01-30,"UKFS",NA,NA,35847.24,0,351.97,2.01,9.74,-8.64,318.13
2018-01-31,"UKFS",NA,NA,35963.31,0,285.53,0.8,8.6,-3.13,485.06
2018-02-01,"UKFS",NA,NA,36081.23,0,255.93,0.8,2.08,-7.44,349.32
2018-02-02,"UKFS",NA,NA,36200.97,0,359.4,0.8,4.15,-13.26,220.1
2018-02-03,"UKFS",NA,NA,36322.46,0,341.92,0.8,7.55,-7.8,339.84
2018-02-04,"UKFS",NA,NA,36445.66,1.8,271,2.6,-3.79,-13.63,213.44
2018-02-05,"UKFS",NA,NA,36570.52,0,328.11,2.6,-6.01,-18.91,137.14
2018-02-06,"UKFS",NA,NA,36696.98,0,227.3,2.6,-6.38,-14.02,206.79
2018-02-07,"UKFS",NA,NA,36824.99,0,346.36,2.6,0.81,-13.17,221.59
2018-02-08,"UKFS",NA,NA,36954.51,0,385.99,2.6,9.8,-9.31,301.88
2018-02-09,"UKFS",NA,NA,37085.48,0,285.74,2.6,3.13,-7.12,358.22
2018-02-10,"UKFS",NA,NA,37217.86,0,220.21,2.6,-4.17,-11.34,256.97
2018-02-11,"UKFS",NA,NA,37351.59,0,332.22,2.6,1.2,-11.21,259.54
2018-02-12,"UKFS",NA,NA,37486.63,0,369.26,2.6,3.46,-11.74,248.92
2018-02-13,"UKFS",NA,NA,37622.94,0,387.2,2.6,10.53,-7.02,360.96
2018-02-14,"UKFS",NA,NA,37760.46,0,374.27,0.48,15.83,-0.94,570.39
2018-02-15,"UKFS",NA,NA,37899.16,0,302.83,0,14.97,1.4,675.85
2018-02-16,"UKFS",NA,NA,38038.99,0,275.35,0,5.09,-5.84,395.05
2018-02-17,"UKFS",NA,NA,38179.91,0,352.09,0,12.56,-4.32,443.62
2018-02-18,"UKFS",NA,NA,38321.87,0,361.18,0,15.86,-2.24,518.17
2018-02-19,"UKFS",NA,NA,38464.83,4.31,239.65,0,13.19,-0.56,586.18
2018-02-20,"UKFS",NA,NA,38608.75,14.23,100.02,14.23,-2.23,-6.15,386.03
2018-02-21,"UKFS",NA,NA,38753.59,1.5,273.08,15.72,-1.91,-10.55,273.69
2018-02-22,"UKFS",NA,NA,38899.32,2.95,179.37,18.68,0.16,-7.21,355.78
2018-02-23,"UKFS",NA,NA,39045.89,3.33,103.47,16.92,2.11,-1.81,535
2018-02-24,"UKFS",NA,NA,39193.26,2.61,178.81,15.06,5.32,-1.58,543.96
2018-02-25,"UKFS",NA,NA,39341.41,0,438.87,14.91,11.9,-5.65,400.95
2018-02-26,"UKFS",NA,NA,39490.28,0,461.25,14.12,17.4,-4.11,450.55
2018-02-27,"UKFS",NA,NA,39639.86,0.96,429.06,10.97,18.94,1.49,680.09
2018-02-28,"UKFS",NA,NA,39790.09,0,307.62,6.49,14.46,4.68,852.59
2018-03-01,"UKFS",NA,NA,39940.95,0,407.8,4.59,12.91,-1.48,548.21
2018-03-02,"UKFS",NA,NA,40092.41,0,463.3,3.62,16.33,-3.69,465.05
2018-03-03,"UKFS",NA,NA,40244.43,0,439.8,0.5,19.27,1.42,672.22
2018-03-04,"UKFS",NA,NA,40396.98,0,314.33,0,17.13,5.65,912
2018-03-05,"UKFS",NA,NA,40550.03,0,200.42,0,11.08,4.74,856.09
2018-03-06,"UKFS",NA,NA,40703.54,0,153.32,0,4.71,0.19,619.06
2018-03-07,"UKFS",NA,NA,40857.49,0,349.06,0,6.26,-5.47,406.47
2018-03-08,"UKFS",NA,NA,41011.85,0,420.62,0,9.05,-7.92,336.7
2018-03-09,"UKFS",NA,NA,41166.59,0,438.08,0,15.71,-4.04,452.88
2018-03-10,"UKFS",NA,NA,41321.67,0,394.9,0,12.93,-1.79,535.83
2018-03-11,"UKFS",NA,NA,41477.08,0,237.73,0,7.03,-0.11,605.84
2018-03-12,"UKFS",NA,NA,41632.77,0,363.56,0,10.98,-1.43,550.23
2018-03-13,"UKFS",NA,NA,41788.73,0,428.69,0,12.66,-4.23,446.57
2018-03-14,"UKFS",NA,NA,41944.93,0,477.78,0,19.85,-6.2,370.01
2018-03-15,"UKFS",NA,NA,42101.34,2.85,343.22,0,23.16,0.99,655.89
2018-03-16,"UKFS",NA,NA,42257.93,1.97,293.35,0,14.36,4.94,868.48
2018-03-17,"UKFS",NA,NA,42414.67,0,235.69,0,9.09,2.09,710.24
2018-03-18,"UKFS",NA,NA,42571.55,6.87,190.81,0,10.37,2.83,748.41
2018-03-19,"UKFS",NA,NA,42728.53,18.56,143.61,0,8.37,3.06,760.67
2018-03-20,"UKFS",NA,NA,42885.58,0,220.01,0,8.24,2.3,720.97
2018-03-21,"UKFS",NA,NA,43042.69,0,442.51,0,13.75,-1.64,541.78
2018-03-22,"UKFS",NA,NA,43199.83,0,461.91,0,19.58,1.37,674.06
2018-03-23,"UKFS",NA,NA,43356.96,0,325.31,0,15.18,5.38,895.44
2018-03-24,"UKFS",NA,NA,43514.07,0,236.37,0,10.3,3.74,798.12
2018-03-25,"UKFS",NA,NA,43671.13,5.16,244.34,0,10.1,0.59,637.34
2018-03-26,"UKFS",NA,NA,43828.11,4.18,232.9,0,12.49,3.42,780.64
2018-03-27,"UKFS",NA,NA,43984.99,0,163.81,0,7.75,3.52,785.74
2018-03-28,"UKFS",NA,NA,44141.73,0,273.36,0,9.67,2.54,733.03
2018-03-29,"UKFS",NA,NA,44298.32,0,269.37,0,7.58,0.85,649.51
2018-03-30,"UKFS",NA,NA,44454.73,0,499.2,0,14.98,-3.09,440.83
2018-03-31,"UKFS",NA,NA,44610.93,0,442.6,0,12.46,-0.83,534.47
2018-04-01,"UKFS",NA,NA,44766.89,2.77,118.22,0,-0.3,-3.8,461.1
2018-04-02,"UKFS",NA,NA,44922.58,2.87,258.95,0,2.82,-5.4,408.78
2018-04-03,"UKFS",NA,NA,45077.99,0,412.85,0,5.3,-5.18,407.96
2018-04-04,"UKFS",NA,NA,45233.07,0,516.51,0,9.31,-7.79,293.4
2018-04-05,"UKFS",NA,NA,45387.81,0,535.05,0,18.19,-2.98,368.06
2018-04-06,"UKFS",NA,NA,45542.17,0,342.76,0,6.4,-2.16,521.29
2018-04-07,"UKFS",NA,NA,45696.12,0,467.61,0,5.61,-7.59,323.31
2018-04-08,"UKFS",NA,NA,45849.64,2.5,264.82,0,4,-4.38,441.48
2018-04-09,"UKFS",NA,NA,46002.69,0,429.73,0,8.87,-2.11,483.74
2018-04-10,"UKFS",NA,NA,46155.24,0,551.37,0,18.5,-3.31,351.05
2018-04-11,"UKFS",NA,NA,46307.26,0,552.33,0,26.27,2.49,457.99
2018-04-12,"UKFS",NA,NA,46458.72,0,502.05,0,26.96,10.12,785.93
2018-04-13,"UKFS",NA,NA,46609.58,5.91,359.49,0,23.61,8.89,926.14
2018-04-14,"UKFS",NA,NA,46759.82,2.05,263.28,0,7.8,-0.33,596.01
2018-04-15,"UKFS",NA,NA,46909.39,0,250.87,0,2.01,-3.35,477.09
2018-04-16,"UKFS",NA,NA,47058.27,0,522.34,0,12.9,-2.62,375.58
2018-04-17,"UKFS",NA,NA,47206.41,0,539.11,0,18.07,0.37,423.36
2018-04-18,"UKFS",NA,NA,47353.79,0,396.77,0,11.11,1.25,582.6
2018-04-19,"UKFS",NA,NA,47500.36,0,514.01,0,15.5,-0.13,434.64
2018-04-20,"UKFS",NA,NA,47646.09,0,511.64,0,16.5,1.07,467.19
2018-04-21,"UKFS",NA,NA,47790.93,1.15,384.06,0,15.64,6.08,784.87
2018-04-22,"UKFS",NA,NA,47934.86,1.82,468.18,0,19.97,7.04,689.73
2018-04-23,"UKFS",NA,NA,48077.82,0,512.05,0,23.95,8.02,658.58
2018-04-24,"UKFS",NA,NA,48219.78,9.65,392.97,0,22.55,5.36,675.29
2018-04-25,"UKFS",NA,NA,48360.7,16.09,220.36,0,13.13,5.93,930.37
2018-04-26,"UKFS",NA,NA,48500.53,0,533.27,0,20.65,2.83,556.46
2018-04-27,"UKFS",NA,NA,48639.23,0,541.09,0,23.15,3.99,581.69
2018-04-28,"UKFS",NA,NA,48776.76,0,487.7,0,20.88,5.54,703.23
2018-04-29,"UKFS",NA,NA,48913.07,0,482.53,0,22.63,7.56,797.11
2018-04-30,"UKFS",NA,NA,49048.12,7.74,354.12,0,26.61,11.27,1164.48
2018-05-01,"UKFS",NA,NA,49181.85,7.78,248.29,0,25.33,15.58,1768.81
2018-05-02,"UKFS",NA,NA,49314.23,17.5,270.98,0,26.91,15.9,1805.24
2018-05-03,"UKFS",NA,NA,49445.21,2.37,303.86,0,25.87,13.3,1526.85
2018-05-04,"UKFS",NA,NA,49574.72,0,435.03,0,26.09,12.58,1298.88
2018-05-05,"UKFS",NA,NA,49702.74,0,504.28,0,28.74,11.39,1104.23
2018-05-06,"UKFS",NA,NA,49829.2,0,494.45,0,29.41,12.37,1175.84
2018-05-07,"UKFS",NA,NA,49954.06,0,447.95,0,29.25,14.69,1431.65
2018-05-08,"UKFS",NA,NA,50077.27,0,409.29,0,29.33,16.31,1649.57
2018-05-09,"UKFS",NA,NA,50198.77,0,414.02,0,30,16.67,1671.98
2018-05-10,"UKFS",NA,NA,50318.51,0,436.78,0,29.97,15.91,1554.24
2018-05-11,"UKFS",NA,NA,50436.44,2.87,272.45,0,28.83,17.86,2044.28
2018-05-12,"UKFS",NA,NA,50552.5,0,357.74,0,30.03,19.37,2105.95
2018-05-13,"UKFS",NA,NA,50666.65,0,402.29,0,31.56,19.2,1975.89
2018-05-14,"UKFS",NA,NA,50778.83,1.94,342.09,0,28.44,18.52,2039.65
2018-05-15,"UKFS",NA,NA,50888.98,0,332.77,0,26.82,17.3,1926.51
2018-05-16,"UKFS",NA,NA,50997.06,1.05,436.65,0,27.81,14.66,1463.1
2018-05-17,"UKFS",NA,NA,51103,0,463.06,0,28.87,14.53,1408.34
2018-05-18,"UKFS",NA,NA,51206.75,10.72,351.98,0,28.61,13.58,1486.1
2018-05-19,"UKFS",NA,NA,51308.26,3.06,240.36,0,25.65,16.78,1909.43
2018-05-20,"UKFS",NA,NA,51407.47,5.48,184.23,0,21.96,15.66,1777.76
2018-05-21,"UKFS",NA,NA,51504.34,0,384.68,0,24.46,13.91,1540.36
2018-05-22,"UKFS",NA,NA,51598.8,0,493.5,0,29.77,14.09,1317.36
2018-05-23,"UKFS",NA,NA,51690.81,0,446.47,0,30.62,17.11,1658.16
2018-05-24,"UKFS",NA,NA,51780.31,13.6,286.82,0,29.29,18.26,2097.56
2018-05-25,"UKFS",NA,NA,51867.24,0,398.29,0,30.33,18.71,1963.67
2018-05-26,"UKFS",NA,NA,51951.57,0,462,0,33.74,19.07,1839.82
2018-05-27,"UKFS",NA,NA,52033.22,0,446.41,0,33.47,19.71,1946.38
2018-05-28,"UKFS",NA,NA,52112.17,0,431.8,0,33.46,20.37,2056.41
2018-05-29,"UKFS",NA,NA,52188.35,2.06,329.78,0,32.29,18.81,2084.04
2018-05-30,"UKFS",NA,NA,52261.72,0,471.11,0,30.96,16.78,1600.97
2018-05-31,"UKFS",NA,NA,52332.24,0,456.14,0,32.43,18.53,1800.37
2018-06-01,"UKFS",NA,NA,52399.85,9.36,331.13,0,32.44,18.72,2075.03
2018-06-02,"UKFS",NA,NA,52464.51,0,399.53,0,27.63,16.55,1758.55
2018-06-03,"UKFS",NA,NA,52526.18,0,486.62,0,28.02,13.42,1324.38
2018-06-04,"UKFS",NA,NA,52584.81,0,460.25,0,27.45,14.24,1435.15
2018-06-05,"UKFS",NA,NA,52640.38,0,505.36,0,30.92,14.95,1411.9
2018-06-06,"UKFS",NA,NA,52692.83,0,470.57,0,32.34,17.86,1743.02
2018-06-07,"UKFS",NA,NA,52742.14,0,394.33,0,30.34,19.23,2060.86
2018-06-08,"UKFS",NA,NA,52788.26,0,463.93,0,33.09,18.8,1851.99
2018-06-09,"UKFS",NA,NA,52831.17,0,417.22,0,33.57,21.12,2232.94
2018-06-10,"UKFS",NA,NA,52870.83,0,396.94,0,34.96,22.94,2531.48
2018-06-11,"UKFS",NA,NA,52907.22,20.96,309.74,0,34.42,21.52,2541.67
2018-06-12,"UKFS",NA,NA,52940.31,0,395.05,0,30.61,19.31,2154.13
2018-06-13,"UKFS",NA,NA,52970.07,0,325.64,0,29.63,20.68,2437.62
2018-06-14,"UKFS",NA,NA,52996.49,0,434.7,0,34.8,21.15,2280.79
2018-06-15,"UKFS",NA,NA,53019.54,0,356.31,0,34.25,23.59,2831.34
2018-06-16,"UKFS",NA,NA,53039.21,0,356.13,0,33.93,23.42,2805.19
2018-06-17,"UKFS",NA,NA,53055.48,0,350.84,0,33.76,23.58,2811.03
2018-06-18,"UKFS",NA,NA,53068.33,0,342.77,0,33.02,23.29,2687.81
2018-06-19,"UKFS",NA,NA,53077.77,15.1,215.16,0,29.55,21.82,2614.37
2018-06-20,"UKFS",NA,NA,53083.79,5.14,216.67,0,27.1,19.64,2285.44
2018-06-21,"UKFS",NA,NA,53086.37,5.04,190.49,0,22.43,16.4,1863.77
2018-06-22,"UKFS",NA,NA,53085.52,0,264.5,0,23.45,17.2,1961.87
2018-06-23,"UKFS",NA,NA,53081.24,0,452.59,0,29.39,16.84,1745.99
2018-06-24,"UKFS",NA,NA,53073.52,16.61,283.65,0,28.54,18.63,2146.63
2018-06-25,"UKFS",NA,NA,53062.39,11.06,277.48,0,29.11,19.49,2263.66
2018-06-26,"UKFS",NA,NA,53047.84,10.14,312.11,0,31.31,19.78,2306.14
2018-06-27,"UKFS",NA,NA,53029.88,0,450.02,0,34.25,20.82,2322.29
2018-06-28,"UKFS",NA,NA,53008.54,0,418.23,0,36.57,23.83,2836.75
2018-06-29,"UKFS",NA,NA,52983.81,0,372.57,0,35.58,24.78,3121.08
2018-06-30,"UKFS",NA,NA,52955.74,10.41,295.16,0,34.21,23.03,2813.27
2018-07-01,"UKFS",NA,NA,52924.32,0,395.21,0,30.21,19.86,2317.28
2018-07-02,"UKFS",NA,NA,52889.59,0,492.44,0,32.41,17.55,1865.01
2018-07-03,"UKFS",NA,NA,52851.58,0,470.02,0,35.28,20.74,2288.89
2018-07-04,"UKFS",NA,NA,52810.3,0,393.54,0,34.37,23.2,2825.75
2018-07-05,"UKFS",NA,NA,52765.8,0,395.59,0,33.54,22.59,2726.76
2018-07-06,"UKFS",NA,NA,52718.09,0,402.01,0,33.09,22.1,2637.77
2018-07-07,"UKFS",NA,NA,52667.22,0,452.55,0,32.16,19.44,2166.48
2018-07-08,"UKFS",NA,NA,52613.23,0,512.02,0,33.53,17.33,1800.84
2018-07-09,"UKFS",NA,NA,52556.13,0,521.5,0,35.43,17.69,1816.97
2018-07-10,"UKFS",NA,NA,52495.99,0,478.55,0,36.37,20.93,2289.57
2018-07-11,"UKFS",NA,NA,52432.83,0,457.93,0,36.76,22.19,2509.56
2018-07-12,"UKFS",NA,NA,52366.7,0,431.49,0,37.11,23.55,2779.24
2018-07-13,"UKFS",NA,NA,52297.65,0,416.33,0,35.5,22.95,2700.88
2018-07-14,"UKFS",NA,NA,52225.71,26.06,264.99,0,31.3,21.86,2620.52
2018-07-15,"UKFS",NA,NA,52150.94,0,444.47,0,34.53,20.94,2435.12
2018-07-16,"UKFS",NA,NA,52073.38,0,398.7,0,33.28,21.82,2613.62
2018-07-17,"UKFS",NA,NA,51993.09,0,281.96,0,28.76,21.66,2588.85
2018-07-18,"UKFS",NA,NA,51910.1,0,397.08,0,31.66,20.62,2428.47
2018-07-19,"UKFS",NA,NA,51824.48,0,457.28,0,35.97,21.12,2435.48
2018-07-20,"UKFS",NA,NA,51736.27,1.81,438.01,0,33.15,19.8,2296.25
2018-07-21,"UKFS",NA,NA,51645.52,0,445.6,0,32.66,18.88,2163.92
2018-07-22,"UKFS",NA,NA,51552.29,0,429.7,0,31.83,18.74,2161.34
2018-07-23,"UKFS",NA,NA,51456.63,0,426.22,0,31.06,18.27,2097.82
2018-07-24,"UKFS",NA,NA,51358.59,0,443.51,0,32.35,18.44,2082.24
2018-07-25,"UKFS",NA,NA,51258.23,0,471.13,0,31.77,16.61,1777.54
2018-07-26,"UKFS",NA,NA,51155.6,10.34,284.93,0,28.5,17.67,2020.59
2018-07-27,"UKFS",NA,NA,51050.76,0,453.02,0,30.2,16.13,1791.35
2018-07-28,"UKFS",NA,NA,50943.75,2.77,272.41,0,28.46,18.21,2090.26
2018-07-29,"UKFS",NA,NA,50834.64,0,310.11,0,26.53,18.21,2090.09
2018-07-30,"UKFS",NA,NA,50723.48,0,371.32,0,26.93,16.67,1896.57
2018-07-31,"UKFS",NA,NA,50610.32,0,474.5,0,30.12,15,1612.63
2018-08-01,"UKFS",NA,NA,50495.22,0,504.88,0,32.46,15,1505.24
2018-08-02,"UKFS",NA,NA,50378.22,0,492.48,0,34.29,17,1705.91
